1,lm_ll_9986,103.04
1,hk_hk_3082,103.04
1,lm_ll_11728,103.53
1,lm_ll_10771,103.53
1,hk_hk_1266,104.82
1,nn_np_10234,105.1
1,lm_ll_10511,105.28
1,lm_ll_4877,105.28
1,lm_ll_11188,105.28
1,lm_ll_11579,105.28
1,lm_ll_12023,105.28
1,lm_ll_11380,105.78
1,lm_ll_10323,105.78
1,nn_np_7330,106.57
1,nn_np_11167,107.21
1,hk_hk_2359,107.83
1,hk_hk_2732,107.83
1,lm_ll_6360,107.92
1,lm_ll_5859,108.26
1,lm_ll_5140,109.49
1,hk_hk_709,109.69
1,lm_ll_10506,110.82
1,lm_ll_795,110.82
1,lm_ll_11087,110.82
1,nn_np_7422,111.78
1,lm_ll_11104,112.67
1,lm_ll_10024,112.73
1,hk_hk_3257,114.65
1,lm_ll_11654,116.65
1,lm_ll_11955,116.77
1,lm_ll_7742,116.77
1,lm_ll_10758,116.94
1,lm_ll_5458,117.28
1,lm_ll_12885,118.04
1,lm_ll_9419,119.09
1,lm_ll_6185,119.09
1,lm_ll_10764,119.19
1,lm_ll_10930,120.28
1,nn_np_9961,120.28
1,hk_hk_3067,120.28
1,lm_ll_11280,120.28
1,lm_ll_8913,120.28
1,lm_ll_7691,120.98
1,lm_ll_4747,121.15
1,lm_ll_5762,121.55
1,lm_ll_5709,123.11
1,lm_ll_12173,123.64
1,hk_hk_3079,124.71
1,lm_ll_5736,126.26
1,nn_np_9754,126.26
1,nn_np_6355,126.26
1,nn_np_12564,126.26
1,lm_ll_11011,126.26
1,lm_ll_9757,126.55
1,lm_ll_7541,126.55
1,lm_ll_11656,126.55
1,nn_np_6565,126.79
1,nn_np_1783,126.79
1,lm_ll_7514,127.33
1,lm_ll_11945,127.51
1,nn_np_7423,127.6
1,lm_ll_2299,127.67
1,lm_ll_8019,127.99
1,nn_np_8944,128.27
1,lm_ll_12505,128.73
1,nn_np_8859,129.01
1,lm_ll_11650,129.21
1,lm_ll_11739,129.21
1,nn_np_4072,129.43
1,nn_np_6863,129.68
1,nn_np_9322,131.21
1,nn_np_11407,131.21
1,lm_ll_13097,131.83
1,nn_np_6515,132.02
1,nn_np_12821,134.05
1,nn_np_2815,134.05
1,lm_ll_11762,134.05
1,nn_np_1524,134.05
1,nn_np_12035,135
1,hk_hk_570,135
1,nn_np_11900,135.86
1,nn_np_7685,136.06
1,nn_np_6667,136.63
1,nn_np_10432,136.96
1,nn_np_10599,137.69
1,nn_np_4682,137.73
1,nn_np_4874,137.92
1,nn_np_11281,138.61
1,lm_ll_12774,138.78
1,nn_np_7351,138.95
1,nn_np_10078,138.95
1,nn_np_8074,139.47
1,nn_np_5464,140.19
1,hk_hk_1572,140.48
1,lm_ll_11917,140.48
1,nn_np_5455,140.71
1,nn_np_11328,140.96
1,nn_np_2260,140.96
1,nn_np_12619,140.96
1,nn_np_10102,141.19
1,lm_ll_11844,142.75
1,lm_ll_12079,143.96
1,nn_np_10098,144.6
1,lm_ll_6597,144.62
1,lm_ll_12056,144.62
1,nn_np_9433,144.87
1,nn_np_7662,145.17
1,nn_np_8872,147.89
1,hk_hk_2070,148.47
1,lm_ll_10827,149.8
1,nn_np_11757,149.95
1,hk_hk_3100,150.63
1,lm_ll_7322,150.77
1,lm_ll_11142,150.77
1,lm_ll_11613,151.62
1,lm_ll_12706,152.54
1,nn_np_10614,152.93
1,lm_ll_10687,153.18
1,nn_np_12501,153.37
1,nn_np_560,153.37
1,nn_np_12638,154.78
1,lm_ll_7834,154.95
1,lm_ll_11967,155.14
1,lm_ll_12709,155.14
1,lm_ll_5480,155.14
1,hk_hk_2891,155.78
1,lm_ll_11299,157.12
1,nn_np_7097,157.44
1,nn_np_4897,157.44
1,nn_np_11183,157.44
1,nn_np_8597,157.76
1,nn_np_12213,158.45
1,nn_np_12601,158.78
1,nn_np_8934,159.13
1,hk_hk_2187,159.45
1,nn_np_5543,160.32
1,nn_np_6780,160.72
1,nn_np_9606,161.54
1,nn_np_8063,161.97
1,nn_np_3913,161.97
1,lm_ll_10295,163.05
1,nn_np_9633,163.79
1,lm_ll_9484,163.93
1,nn_np_9993,164.17
1,lm_ll_12423,164.29
1,hk_hk_1246,164.7
1,lm_ll_8582,165.3
1,hk_hk_2968,167.01
1,lm_ll_10537,167.01
1,lm_ll_12403,167.01
1,nn_np_4995,167.01
1,nn_np_7533,167.5
1,nn_np_7593,167.83
1,nn_np_5786,167.83
1,nn_np_6645,167.83
1,nn_np_11690,168.75
1,hk_hk_3221,169.3
1,nn_np_4638,169.3
1,nn_np_11131,170.09
1,lm_ll_5995,170.09
1,nn_np_5114,170.09
1,lm_ll_2203,170.37
1,nn_np_5815,171.11
1,lm_ll_9724,171.11
1,nn_np_11222,171.11
1,nn_np_11866,171.43
1,nn_np_8608,172.09
1,nn_np_8329,172.42
1,nn_np_9333,172.42
1,lm_ll_6441,172.42
1,lm_ll_12100,172.42
1,lm_ll_10854,172.42
1,hk_hk_2980,173.77
1,nn_np_4031,174.01
1,nn_np_12474,174.17
1,nn_np_10331,174.31
1,nn_np_11654,175.34
1,nn_np_10336,175.34
1,lm_ll_7685,175.34
1,lm_ll_6213,175.34
1,lm_ll_10579,175.34
1,nn_np_3404,175.34
1,nn_np_12889,175.4
1,nn_np_5145,175.4
1,lm_ll_6681,175.46
1,lm_ll_10984,179.28
1,hk_hk_1897,179.28
1,lm_ll_3300,179.28
1,lm_ll_7490,179.28
1,hk_hk_2831,179.55
1,hk_hk_615,179.55
1,lm_ll_10617,179.82
1,lm_ll_603,179.91
1,lm_ll_9984,180.49
1,hk_hk_1339,180.59
1,hk_hk_2975,180.62
1,lm_ll_8713,185.22
1,lm_ll_9003,186.38
1,lm_ll_11582,187.97
1,lm_ll_10320,187.97
1,lm_ll_7970,187.97
1,lm_ll_8632,188.96
1,lm_ll_10110,189.76
1,hk_hk_1611,192.76
1,hk_hk_1921,192.76
1,hk_hk_3246,192.76
1,hk_hk_1385,192.76
1,hk_hk_1538,192.76
1,hk_hk_2334,192.76
1,hk_hk_3055,192.77
1,hk_hk_2201,194.93
1,hk_hk_3315,194.95
1,hk_hk_953,195.31
1,lm_ll_9859,198.33
1,lm_ll_7245,199.45
1,nn_np_11825,199.67
1,nn_np_10821,200.41
1,lm_ll_10319,200.51
1,lm_ll_12454,200.51
1,hk_hk_3162,202.82
1,hk_hk_2110,202.82
1,hk_hk_2845,203.47
1,lm_ll_8442,204.06
1,hk_hk_2214,204.24
1,nn_np_12616,204.24
1,nn_np_10545,204.55
1,lm_ll_9174,205.04
1,nn_np_11633,205.91
1,lm_ll_6310,206.55
1,lm_ll_7614,206.71
1,lm_ll_10488,206.71
1,lm_ll_6716,206.86
1,lm_ll_10685,208.53
1,lm_ll_12426,208.83
1,lm_ll_12268,209.97
1,lm_ll_8598,209.97
1,lm_ll_11771,209.97
1,nn_np_7606,210.43
1,lm_ll_3532,211.01
1,lm_ll_6668,212.17
1,lm_ll_10651,212.91
1,lm_ll_10671,213.68
1,lm_ll_10974,213.89
1,lm_ll_5837,215.36
1,lm_ll_12742,215.74
1,lm_ll_12194,216.53
1,lm_ll_10534,216.53
1,lm_ll_5083,216.7
1,hk_hk_2750,220.4
1,hk_hk_2972,220.4
1,hk_hk_1039,220.4
1,hk_hk_2290,220.4
1,hk_hk_1240,220.4
1,hk_hk_3007,220.4
1,lm_ll_10849,223.84
1,lm_ll_7789,224.26
1,lm_ll_8689,225.74
1,nn_np_11290,226.02
1,lm_ll_9701,226.14
1,nn_np_7629,226.26
1,nn_np_5472,226.26
1,nn_np_6826,226.26
1,nn_np_1229,226.26
1,nn_np_8716,226.78
1,lm_ll_7106,226.91
1,lm_ll_4277,227.31
1,nn_np_8340,227.39
1,lm_ll_9415,227.53
1,lm_ll_6864,229.57
1,lm_ll_9997,230.08
1,lm_ll_12003,230.08
1,lm_ll_11413,232.7
1,lm_ll_10242,234.96
1,nn_np_7216,235.26
1,lm_ll_3099,235.62
1,lm_ll_7707,235.62
1,lm_ll_9153,235.62
1,lm_ll_11204,235.62
1,nn_np_12596,236.16
1,nn_np_8189,236.76
1,hk_hk_3041,236.94
1,lm_ll_12258,238.73
1,lm_ll_12074,239.21
1,lm_ll_12764,239.38
1,lm_ll_4659,240.45
1,lm_ll_10718,240.86
1,lm_ll_8604,243.99
1,lm_ll_5865,243.99
1,lm_ll_11443,244.25
1,lm_ll_8626,244.39
1,lm_ll_12131,244.46
1,lm_ll_3136,244.52
1,lm_ll_11577,244.66
1,lm_ll_9442,244.66
1,lm_ll_11610,244.83
1,lm_ll_8355,245.93
1,nn_np_5280,245.93
1,lm_ll_3356,245.93
1,nn_np_9624,245.93
1,lm_ll_11744,245.93
1,lm_ll_12119,247.11
1,lm_ll_5541,247.3
1,lm_ll_3561,247.58
1,lm_ll_1965,247.58
1,lm_ll_12359,248.17
1,nn_np_5551,248.23
1,lm_ll_12986,248.32
1,lm_ll_5958,248.32
1,nn_np_5223,249.01
1,lm_ll_2671,249.18
1,nn_np_10227,249.25
1,nn_np_12944,249.8
1,nn_np_12913,250.04
1,lm_ll_5197,250.21
1,hk_hk_2233,250.99
1,nn_np_10823,250.99
1,nn_np_8895,250.99
1,hk_hk_3322,251.77
1,hk_hk_3325,251.77
1,lm_ll_10299,253.14
1,lm_ll_12009,253.81
1,lm_ll_9451,253.81
1,nn_np_1464,253.97
1,nn_np_9579,254.24
1,nn_np_5639,254.24
1,nn_np_3725,254.55
1,lm_ll_6526,254.55
1,nn_np_4453,254.55
1,lm_ll_12755,254.82
1,nn_np_11380,256.07
1,nn_np_4500,256.07
1,nn_np_11373,256.07
1,hk_hk_2956,256.22
1,nn_np_1907,256.22
1,nn_np_8422,256.22
1,nn_np_12942,256.22
1,hk_hk_1661,256.22
1,nn_np_7610,256.41
1,nn_np_12371,256.41
1,lm_ll_12335,257.56
1,nn_np_12766,258.4
1,hk_hk_2802,258.4
1,lm_ll_12621,259.06
1,lm_ll_7891,259.16
1,lm_ll_7909,259.16
1,lm_ll_11056,259.24
1,lm_ll_11238,260.45
1,nn_np_11337,260.45
1,nn_np_8374,260.45
1,lm_ll_8049,260.45
1,lm_ll_8146,262.04
1,hk_hk_2280,262.04
1,lm_ll_7781,262.31
1,lm_ll_9540,263.37
1,nn_np_6905,263.38
1,nn_np_6472,263.38
1,lm_ll_10498,263.44
1,nn_np_12004,263.72
1,nn_np_6096,264.05
1,lm_ll_7915,264.34
1,nn_np_7711,264.39
1,lm_ll_10647,264.48
1,lm_ll_9281,264.97
1,lm_ll_10805,264.97
1,lm_ll_10577,264.97
1,nn_np_10241,265.8
1,lm_ll_12549,266.12
1,nn_np_4607,266.14
1,lm_ll_8813,266.27
1,lm_ll_1324,266.41
1,nn_np_10004,266.41
1,lm_ll_12970,266.41
1,nn_np_10339,266.41
1,lm_ll_11360,266.41
1,nn_np_10924,267.07
1,nn_np_6287,267.07
1,nn_np_10477,267.17
1,lm_ll_9736,267.24
1,nn_np_4960,267.29
1,nn_np_11338,268.33
1,nn_np_12103,268.62
1,nn_np_12239,268.62
1,nn_np_2506,269.13
1,nn_np_11851,270.16
1,nn_np_11318,270.16
1,lm_ll_12040,270.5
1,lm_ll_12760,270.7
1,nn_np_3766,270.76
1,nn_np_6415,270.96
1,lm_ll_7569,271
1,lm_ll_10279,271
1,lm_ll_10923,271.31
1,nn_np_5446,271.47
1,nn_np_11263,271.47
1,nn_np_9851,271.96
1,nn_np_5194,271.96
1,nn_np_11711,271.96
1,nn_np_11785,272.95
1,nn_np_3238,272.95
1,nn_np_1270,272.95
1,nn_np_6414,272.95
1,nn_np_1362,273.56
1,nn_np_10118,273.56
1,nn_np_9734,273.78
1,nn_np_4158,273.78
1,nn_np_8866,273.78
1,nn_np_7174,273.78
1,nn_np_3329,273.78
1,nn_np_7749,274.17
1,nn_np_6284,274.58
1,lm_ll_5170,274.58
1,nn_np_10741,274.58
1,nn_np_2760,274.58
1,nn_np_8979,274.58
1,nn_np_11715,274.58
1,nn_np_10849,274.58
1,nn_np_6653,274.58
1,nn_np_12926,274.58
1,nn_np_5442,274.58
1,nn_np_10899,274.58
1,nn_np_3354,274.58
1,nn_np_12262,274.58
1,nn_np_12935,274.58
1,nn_np_8547,274.58
1,nn_np_10433,274.61
1,nn_np_10850,274.64
1,nn_np_1373,274.67
1,nn_np_12876,274.7
1,nn_np_4443,274.73
1,nn_np_6225,274.76
1,nn_np_10755,274.76
1,nn_np_8530,274.76
1,nn_np_1183,274.76
1,nn_np_11963,275.04
1,nn_np_9662,275.39
1,nn_np_10718,275.39
1,nn_np_6183,275.89
1,nn_np_3283,275.89
1,lm_ll_11696,275.89
1,nn_np_11019,275.89
1,hk_hk_3127,287.46
1,hk_hk_1043,287.46
1,hk_hk_2065,287.46
1,hk_hk_2910,287.46
1,hk_hk_1483,287.46
1,hk_hk_2205,289.03
1,hk_hk_2125,289.03
1,hk_hk_2960,289.03
1,hk_hk_2604,289.03
1,hk_hk_922,289.04
1,hk_hk_3217,289.04
1,hk_hk_3036,290.78
1,hk_hk_2943,291.22
1,hk_hk_2514,291.59
1,hk_hk_3134,291.87
1,hk_hk_1580,291.97
1,hk_hk_2755,292
1,hk_hk_2309,295.96
1,hk_hk_2993,296
1,hk_hk_873,296.04
1,lm_ll_4851,304
1,lm_ll_12504,305.23
1,lm_ll_7546,305.62
1,lm_ll_11661,306.11
1,nn_np_9872,308.72
1,nn_np_10720,310.12
1,nn_np_10657,310.3
1,nn_np_6363,312.05
1,nn_np_8388,312.27
1,nn_np_12159,312.27
1,hk_hk_1253,313.09
1,hk_hk_3090,313.09
1,hk_hk_1905,313.09
1,hk_hk_2386,313.09
1,nn_np_4752,314
1,nn_np_4723,314
1,nn_np_9683,315.08
1,lm_ll_11355,316.82
1,nn_np_8747,316.99
1,lm_ll_4413,317.07
1,nn_np_6762,317.55
1,nn_np_2931,317.55
1,lm_ll_8033,318.21
1,lm_ll_7100,319.71
1,nn_np_10870,320.86
1,lm_ll_11726,321.71
1,nn_np_6465,321.74
1,nn_np_7212,321.74
1,lm_ll_7194,321.89
1,nn_np_6165,323.33
1,lm_ll_9317,324.46
1,nn_np_976,324.56
1,lm_ll_9227,324.69
1,nn_np_6522,326.02
1,nn_np_8730,327
1,nn_np_12119,327
1,hk_hk_1180,327.97
1,hk_hk_2665,327.97
1,hk_hk_1362,327.97
1,hk_hk_1873,327.97
1,nn_np_9366,329.34
1,hk_hk_2611,329.34
1,hk_hk_1597,329.34
1,hk_hk_2313,329.34
1,hk_hk_924,329.34
1,hk_hk_3280,329.34
1,nn_np_12406,329.7
1,nn_np_4366,330.35
1,hk_hk_3332,331.68
1,lm_ll_6852,332.17
1,lm_ll_9043,333.54
1,nn_np_7501,334
1,hk_hk_2944,334.36
1,hk_hk_2997,334.99
1,lm_ll_5700,335.66
1,lm_ll_7521,335.92
1,hk_hk_2550,337.34
1,nn_np_5072,337.39
1,lm_ll_9085,337.57
1,lm_ll_10442,337.57
1,lm_ll_12260,337.57
1,lm_ll_3837,337.67
1,lm_ll_11219,340.68
1,lm_ll_5824,341.64
1,lm_ll_5388,341.77
1,lm_ll_12604,341.77
1,lm_ll_7664,342.98
1,lm_ll_10390,344.16
1,lm_ll_11167,347.81
1,nn_np_6908,348.04
1,nn_np_7733,348.04
1,nn_np_12174,348.04
1,lm_ll_11773,348.96
1,nn_np_10504,349.8
1,lm_ll_12598,349.99
1,hk_hk_1826,351.01
1,lm_ll_10429,351.15
1,lm_ll_11991,351.15
1,lm_ll_2777,351.29
1,lm_ll_9803,351.65
1,lm_ll_10301,353.7
1,nn_np_8582,353.88
1,lm_ll_6785,354.23
1,nn_np_10973,354.23
1,nn_np_5208,354.23
1,lm_ll_8958,354.23
1,nn_np_9959,354.76
1,nn_np_10171,355.32
1,hk_hk_2277,356.2
1,hk_hk_1683,356.2
1,hk_hk_1762,356.2
1,hk_hk_3031,356.2
1,lm_ll_4209,357.08
1,nn_np_12201,357.87
1,nn_np_8007,357.87
1,nn_np_12902,358.16
1,nn_np_6084,358.46
1,lm_ll_97,358.77
1,lm_ll_12629,359.84
1,lm_ll_10003,361.42
1,nn_np_3087,361.76
1,nn_np_8742,361.76
1,lm_ll_7257,363.12
1,nn_np_10282,363.75
1,hk_hk_1541,363.76
1,nn_np_4383,364.01
1,nn_np_12947,364.89
1,nn_np_8943,365.23
1,nn_np_2984,365.23
1,lm_ll_5045,365.8
1,nn_np_6494,366.17
1,lm_ll_2865,366.32
1,nn_np_3425,366.5
1,nn_np_11925,367.62
1,nn_np_7273,367.62
1,hk_hk_2931,368.78
1,nn_np_9294,368.78
1,hk_hk_1148,368.78
1,nn_np_8752,369.14
1,hk_hk_1721,369.17
1,lm_ll_12936,369.81
1,lm_ll_9988,370.04
1,lm_ll_10368,370.24
1,lm_ll_6205,370.24
1,nn_np_10155,370.84
1,nn_np_9464,370.84
1,nn_np_9613,372.47
1,lm_ll_4626,373.41
1,nn_np_6740,374.3
1,lm_ll_9238,374.9
1,nn_np_3076,375.82
1,lm_ll_11237,376.78
1,lm_ll_3514,377.03
1,nn_np_8450,378.06
1,nn_np_9882,378.39
1,nn_np_10067,378.39
1,lm_ll_12157,379
1,lm_ll_10796,379.59
1,hk_hk_1653,380.81
1,hk_hk_2852,380.81
1,hk_hk_2074,380.81
1,nn_np_7270,382.18
1,lm_ll_12138,383.17
1,lm_ll_12934,383.17
1,lm_ll_7052,383.17
1,nn_np_3685,383.56
1,lm_ll_12301,383.89
1,lm_ll_7104,384.34
1,lm_ll_4570,386.09
1,lm_ll_7987,386.94
1,hk_hk_2538,387.48
1,lm_ll_7981,388.19
1,lm_ll_11049,388.35
1,lm_ll_8060,389.96
1,lm_ll_4782,389.96
1,lm_ll_10077,390.07
1,lm_ll_9571,390.07
1,nn_np_11520,390.23
1,lm_ll_8768,390.39
1,lm_ll_10302,390.56
1,lm_ll_7134,391.05
1,lm_ll_7,391.59
1,hk_hk_2527,391.67
1,lm_ll_10482,391.77
1,lm_ll_12534,392.69
1,lm_ll_10695,392.69
1,lm_ll_12366,392.69
1,lm_ll_10385,392.69
1,lm_ll_8237,392.99
1,hk_hk_526,393.97
1,lm_ll_12565,395.56
1,lm_ll_9924,395.56
1,lm_ll_8989,396.33
1,nn_np_12422,398.34
1,nn_np_2981,399.28
1,lm_ll_12103,399.54
1,nn_np_10334,399.54
1,lm_ll_11088,399.54
1,hk_hk_2726,400.46
1,lm_ll_6196,401.24
1,lm_ll_7175,401.24
1,nn_np_10931,401.63
1,nn_np_12627,404.06
1,lm_ll_10512,404.32
1,nn_np_4797,404.42
1,nn_np_12690,404.42
1,lm_ll_6426,404.74
1,lm_ll_6052,404.74
1,nn_np_4209,405.19
1,nn_np_9986,405.51
1,lm_ll_8489,405.78
1,hk_hk_2077,406.35
1,hk_hk_3104,407.74
1,lm_ll_12756,408.42
1,lm_ll_10880,408.58
1,nn_np_12513,409.15
1,nn_np_10815,409.8
1,nn_np_4423,410.46
1,nn_np_8521,410.61
1,nn_np_10327,410.85
1,nn_np_8818,411.86
1,lm_ll_7991,412.52
1,lm_ll_10799,412.62
1,nn_np_11833,413.97
1,nn_np_9463,414.18
1,nn_np_12631,415.35
1,nn_np_8551,415.35
1,lm_ll_3323,418.84
1,lm_ll_10134,419.04
1,lm_ll_11301,419.51
1,lm_ll_11843,419.51
1,nn_np_10814,420.74
1,nn_np_8600,421.6
1,hk_hk_2911,422.55
1,hk_hk_2072,422.55
1,nn_np_11821,422.55
1,hk_hk_2053,423.6
1,nn_np_8822,423.6
1,nn_np_11246,423.84
1,nn_np_8244,423.84
1,hk_hk_2029,425.05
1,lm_ll_10781,425.05
1,hk_hk_2563,425.05
1,nn_np_3325,425.13
1,nn_np_11515,426.17
1,nn_np_9847,426.17
1,lm_ll_3304,426.65
1,lm_ll_12925,426.65
1,nn_np_9695,428.55
1,nn_np_12543,428.55
1,lm_ll_9959,429.43
1,nn_np_5057,430.46
1,nn_np_174,430.46
1,nn_np_8580,430.46
1,lm_ll_8172,431.21
1,lm_ll_11071,431.38
1,lm_ll_5831,431.69
1,nn_np_10165,433.61
1,nn_np_10694,436.65
1,nn_np_3042,436.77
1,nn_np_10269,436.85
1,nn_np_5995,436.86
1,lm_ll_11077,438.02
1,hk_hk_1059,438.51
1,nn_np_12747,438.51
1,nn_np_11297,438.51
1,nn_np_11694,438.51
1,lm_ll_10903,438.78
1,lm_ll_5509,438.78
1,lm_ll_8344,440.46
1,nn_np_10893,441.33
1,nn_np_9467,441.49
1,lm_ll_11314,441.49
1,nn_np_12640,441.49
1,nn_np_12051,441.49
1,lm_ll_7146,441.49
1,lm_ll_10250,441.88
1,lm_ll_4852,442.61
1,nn_np_5989,442.75
1,nn_np_11954,442.75
1,lm_ll_11818,443.08
1,nn_np_6327,443.24
1,lm_ll_10658,443.24
1,lm_ll_3573,443.24
1,nn_np_9912,443.24
1,lm_ll_11681,443.24
1,lm_ll_10055,445.01
1,lm_ll_10956,445.01
1,hk_hk_543,446.03
1,hk_hk_2648,446.03
1,hk_hk_3131,446.03
1,lm_ll_8707,447.6
1,lm_ll_10660,447.83
1,lm_ll_4127,447.83
1,hk_hk_1373,448.24
1,lm_ll_8692,449.27
1,hk_hk_1250,450.12
1,lm_ll_10845,450.59
1,lm_ll_1014,450.59
1,nn_np_11836,450.82
1,nn_np_7623,451.12
1,lm_ll_10889,451.54
1,hk_hk_2697,451.54
1,lm_ll_11154,452.08
1,lm_ll_10615,452.29
1,nn_np_5595,453.25
1,hk_hk_2570,454.45
1,lm_ll_9989,454.46
1,lm_ll_9728,455.07
1,hk_hk_2156,457.29
1,lm_ll_11994,457.29
1,nn_np_9157,457.7
1,nn_np_7186,459.15
1,nn_np_4281,459.15
1,lm_ll_12021,459.85
1,nn_np_11749,459.85
1,nn_np_8116,459.85
1,nn_np_12067,459.85
1,lm_ll_12894,459.85
1,lm_ll_4483,460.9
1,lm_ll_3600,463.93
1,nn_np_11106,463.93
1,nn_np_10068,463.93
1,lm_ll_12254,463.93
1,nn_np_11101,463.93
1,nn_np_4406,464.73
1,lm_ll_10839,465.53
1,lm_ll_10644,469.82
1,lm_ll_11354,469.82
1,nn_np_11819,469.98
1,lm_ll_2790,470.21
1,lm_ll_10750,471.85
1,lm_ll_5516,473.27
1,lm_ll_9120,473.51
1,nn_np_8201,474.79
1,lm_ll_4766,476
1,lm_ll_7441,476.42
1,lm_ll_9665,478.14
1,lm_ll_12148,478.36
1,nn_np_12859,478.61
1,lm_ll_9231,478.75
1,nn_np_2462,479.44
1,nn_np_5766,479.82
1,nn_np_10984,479.82
1,hk_hk_2626,480.48
1,hk_hk_1753,482.56
1,lm_ll_9455,484.13
1,nn_np_7561,484.34
1,lm_ll_10145,485
1,lm_ll_11808,485.16
1,nn_np_10394,486.48
1,nn_np_9779,486.85
